Var1,expon_BIC,offset_BIC,mse_BIC,rsq_BIC,BF_model
0.6,0.527778464613566,-1.17208662032242,0.0181033430227872,0.837388046140536,1.59986379808462e-15
0.6,0.654854439107758,-1.02329026501151,0.0161244118214375,0.871844089196021,7.45972765513335e-15
0.6,0.403021195757846,-1.49307596015701,0.0205694839150668,0.812336515586346,3.13671759277099e-09
0.6,0.732773860713345,-0.892907943941785,0.0151859694513795,0.883799103276728,1.3475189373594e-13
0.6,0.661976757765759,-0.964071821939473,0.0233928838879563,0.801512045055097,1.23685247981391e-05
0.6,0.549169928002472,-1.17141724031296,0.0191034736626696,0.829903299397345,3.20056406938841e-10
0.6,0.590091594433906,-1.09712391862701,0.0218354382056857,0.820263454867349,2.88587181096676e-11
0.6,0.55443545662287,-1.17860365340364,0.0149357477201544,0.867698659688429,4.33769436622873e-14
0.6,0.577461614455889,-1.05363968188535,0.0178815868525756,0.813062169163241,1.21172086533897e-09
0.6,0.768350765198783,-0.882643960598327,0.0138940955572719,0.89838115304774,3.21564277725899e-10
0.6,0.661528617222342,-0.983941612972797,0.00981543300947663,0.912709182420902,7.26961094079374e-11
0.6,0.669910395509669,-0.95740902585199,0.0161488012638673,0.84142217782406,1.13239756445988e-06
0.6,0.536369451145384,-1.16845499158074,0.016392439043735,0.838260395376895,1.49978750658873e-13
0.6,0.538413184322751,-1.23913484398953,0.0100641298921664,0.914445735721081,5.66715465166121e-24
0.6,0.720992449656802,-0.887458761093912,0.0127970050483376,0.882964796558643,4.64785607709112e-09
0.6,0.684892636446143,-0.997965282116925,0.0163684243029812,0.875375671048622,1.22796863934724e-14
0.6,0.588117885110633,-1.08174857444184,0.0143658275395007,0.872434524120384,5.21379829340203e-16
0.6,0.577436529989121,-1.1267397377585,0.0123065560150738,0.895295900008373,3.3883848902399e-19
